COMPLAINT_ID	DATE	PRODUCT_ID	ISSUE_ID	cleaned_text
3073141	11/13/2018	75	241	peopl call daughter , parent year old . last call parent upset . contact daughter live pennsylvania work feder govern jeopard job . reason mistak payday loan peopl doubl payment forc bank close account due insuffici fund rent check , insur check everyth bounc . given 3 day notic quit . almost becam homeless . call 5 6x time day 'm work stop ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! alreadi garnish ir , student loan , franchis tax board , n't know aspect garnish wage . expertis law alreadi 3 garnish
3073092	11/13/2018	75	36	xx/xx/2018 appli onlin loan . spoke . went loan instal agreement phone . loan disburs { $ 7600.00 } . speak said interest rate would 35 % . first payment would { $ 480.00 } . second would { $ 560.00 } . make first payment . letter mail almost two week later date xx/xx/2018 disclosur agreement . sent fact . receiv open letter includ disclosur promissori statement . statement indic would pay 101.85 % interest rate ! `` faint '' told , lie phone interest rate . mr scam high interest rate loan . pull inform websit account . discov { $ 0.00 } dollar appli { $ 7600.00 } princip loan ! would pay back `` { $ 47000.00 } '' 7 year period { $ 7600.00 } loan illeg ! also took { $ 950.00 } princip { $ 7600.00 } loan disburs { $ 6600.00 } want still pay back { $ 7600.00 } ? ? disclosur agreement sign agre paperwork claim 101.85 % interest rate . immedi went financi institut close check account . xx/xx/2018 contact spoke manag . also lie interest rate claim exempt useri law charg interest rate chose . inform close check account . told would pay back { $ 7600.00 } legal interest rate . refus . scam money well report illeg credit bureaus . fraud situat .
3072145	11/12/2018	75	137	xx/xx/2018 appli { $ 2500.00 } loan put bank account info , .becaus account want fund go . problem 3 bank account . unclear appli bank verif tri attempt . verif see deposit transact declin account use applic deposit check get mail ect . incom check auto deposit credit union differ state live . want deposit account could withdraw without pay fee intent use money small home repair complet , folk prefer paid cash , think . call tri redo bank info point account incom deposit told could re-appli 45 day . n't help . .
3071827	11/12/2018	75	36	payoff amount high . loan { $ 1000.00 } fund payment { $ 290.00 } 12 instal payment first payment xx/xx/2018 . xx/xx/2018 , request skip payment settel agre make doubl payment last payment ( 12 payment schedul ) . howev , , call lendgreen make payoff loan total amount { $ 1500.00 } ( princip plus financ fee ) tri request lower financ fee sinc loan go paid earli turn told final amount final . total amount debit bank account xx/xx/2018 . financ fee 1/2 loan princip period 1 month 9 day . ( xx/xx/xxxx-xx/xx/2018 ) .
3072279	11/12/2018	75	241	debt collector rise contact ex husband sever occas inquir whereabout go send someon resid pock . stay ex husband 12 year tell detail concern loan compani borrow amount borrow . told numer occas stop call concern . name nowher account dont appreci contact financ . name collect .
3071611	11/12/2018	75	241	bought puppi nv ( ) got xx/xx/xxxx got sick took find critic condit mani issu . got bill coupl hundr dollar . call told get wors . stay coupl hour throw issu . took back owner want act fine . dog cant even stand said get full refund stori chang . im leav owner want tell dog fine ate . dog abl hold food way . financ dog threw . hello fund llc . bought 2 dog dog issu well .
3072431	11/12/2018	44	19	creditor report account invalid unverifi . investig account conclud account match record assign . would like proof account disput per fcra/ fdcpa . caus anguish slander good name . pleas block account report breath . , account # .date open : xx/xx/2007 amount : { $ 5000.00 }
3072447	11/12/2018	75	137	compani email blue say took loan never done payday loan . mother pass away harrass .
3072029	11/12/2018	44	320	cash central/and affili collect agenc repeat call place employ , friend , even famili member mention debt . pass debt peopl still call famili new place employ state `` need compli els pick law enforc assign case . '' go sinc 2016. would like harass phone call friend , famili , place employ stop .
3071430	11/11/2018	44	317	account sold ( ) . turn account collect . contact work tell could speak time , proceed call right back . work hour call back ( ms ) request written document debt attempt collect mail . told go mail anyth . owe debt proceed verifi employ sue . hung . call right back ask speak manag . told manag avail go mail anyth proceed legal action .
3071151	11/10/2018	75	36	need extra money credit score n't great . went onlin found loan compani . biggest mistak ever made . took loan xx/xx/xxxx . { $ 3100.00 } . payment start { $ 360.00 } month . could longer afford amount start pay { $ 270.00 } , today , xx/xx/xxxx , two year , princip loan { $ 2500.00 } . call get pay amount today monday told pay would { $ 2800.00 } . ask could . understand anyth guy said . told uneth illeg hung . understand could loan got xx/xx/xxxx { $ 3100.00 } would payoff { $ 2800.00 } xx/xx/xxxx make payment origin { $ 360.00 } { $ 270.00 } . know never use compani like illeg . way loan , would take forev pay . also , 2 year gone princip . also , could princip balanc { $ 2500.00 } pay would { $ 2800.00 } ? make sens could understand fee interest charg person allud . also know loan term . thought two year would paid . understand term never would sign someth like . car accid need money pay bill . credit score fair actual get loan bank . want tri get money pay want pay show . right .
3069993	11/09/2018	75	36	charg 360 % interest , afford continu make payment interest almost half paycheck . famili support includ children , wife unabl work .
3070701	11/09/2018	75	271	purchas furnitur xx/xx/xxxx { $ 1100.00 } , retail ( , , wa ) inform could pay loan anytim { $ 25.00 } penalti . made payment per agreement 3 month . contact payoff inform miss 90 day payoff window amount due doubl . attempt resolv . email xx/xx/xxxx , call xx/xx/xxxx , call promis 'd return call supervisor within 48 hour ( never happen ) , call six time , transfer fax/modem screech sound time . want payoff account .
3070890	11/09/2018	75	241	reset password multipl time still say ca n't allow access account .
3070110	11/09/2018	44	50	contact work number wednesday , xx/xx/2018 . , left voicemail state respond immedi , would start verif employ . got voicemail today ( xx/xx/2018 ) , call back immedi left messag advis would like make payment arrang low month payment , tri get involv debt consolid program . receiv return call ms. , miss call . call back , offer inform left messag . rep rude state alreadi start verif employ process , call back yesterday . told work , therefor would abl call back , get messag today . told go start garnish wage , unless paid { $ 1300.00 } owe right away , paid { $ 170.00 } bi-week . said could n't either thing , offer { $ 100.00 } per month , said put `` refus pay '' , would garnish wage . cite fdcpa , state held fdcpa law . tri explain tri find debt consolid program , said would n't stop garnish . bulli scare tactic caus , tear , afford money taken paycheck .
